"検出 右"
"DATA No","DATE","TIME","検出情報 右 撮像回数","検出情報 右 株番号","検出情報 右 撮像数","検出情報 右 処理時間[s]","検出情報 右 判定値","検出情報 右 スコア","検出情報 右 サイズＸ[mm]","検出情報 右 サイズＹ[mm]","検出情報 右 縦横比","検出情報 右 中心Ｘ[mm]","検出情報 右 中心Ｙ[mm]","検出情報 右 分解能","検出情報 右 積算位置[mm]","検出情報 右 車体昇降[mm]","検出情報 右 外葉押え[mm]","検出情報 右 スコア閾値","検出情報 右 サイズ閾値(小)[mm]","検出情報 右 サイズ閾値(大)[mm]","検出情報 右 縦横比閾値"
102,2025/12/17,11:16:30,106,15,6,1.170000E+02,6,978,9.515000E+03,8.914000E+03,1.000000E+01,6.543600E+04,1.492400E+04,3.338800E+04,4.762200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
103,2025/12/17,11:16:30,107,15,7,1.050000E+02,6,999,7.812000E+03,8.213000E+03,1.000000E+01,2.330000E+02,1.141800E+04,3.338800E+04,4.795600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
104,2025/12/17,11:16:31,108,16,1,1.160000E+02,6,998,8.046000E+03,9.281000E+03,1.100000E+01,1.660000E+02,5.241000E+03,3.338800E+04,4.949400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
105,2025/12/17,11:16:31,109,16,2,9.900000E+01,6,995,8.914000E+03,8.180000E+03,1.000000E+01,2.000000E+02,2.103000E+03,3.338800E+04,5.017200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
106,2025/12/17,11:16:32,110,16,3,1.120000E+02,4,796,8.246000E+03,7.912000E+03,1.000000E+01,5.000000E+02,6.433500E+04,3.338800E+04,5.079000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
107,2025/12/17,11:16:32,111,16,4,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.584700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
108,2025/12/17,11:16:32,112,16,5,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.969500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
109,2025/12/17,11:16:33,113,16,6,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.357000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
110,2025/12/17,11:16:33,114,16,7,1.010000E+02,4,740,6.143000E+03,5.041000E+03,1.200000E+01,5.992700E+04,1.188600E+04,3.338800E+04,1.371600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
111,2025/12/17,11:16:34,115,17,1,1.060000E+02,6,921,5.208000E+03,4.473000E+03,1.100000E+01,6.009400E+04,6.710000E+03,3.338800E+04,1.535500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
112,2025/12/17,11:16:34,116,17,2,1.150000E+02,4,700,5.809000E+03,6.243000E+03,1.000000E+01,6.026100E+04,2.737000E+03,3.338800E+04,1.520700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
113,2025/12/17,11:16:34,117,17,3,1.060000E+02,6,905,5.041000E+03,4.106000E+03,1.200000E+01,6.052800E+04,6.493600E+04,3.338800E+04,1.566400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
114,2025/12/17,11:16:35,118,17,4,1.090000E+02,6,954,6.410000E+03,4.941000E+03,1.200000E+01,6.052800E+04,6.179700E+04,3.338800E+04,1.636500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
115,2025/12/17,11:16:35,119,17,5,1.140000E+02,4,704,6.143000E+03,5.275000E+03,1.100000E+01,6.042800E+04,5.845800E+04,3.338800E+04,1.687700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
116,2025/12/17,11:16:35,120,17,6,1.060000E+02,4,436,5.609000E+03,4.307000E+03,1.300000E+01,6.046200E+04,5.488600E+04,3.338800E+04,1.708700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
117,2025/12/17,11:16:36,121,17,7,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.155400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
118,2025/12/17,11:16:36,122,18,1,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.842900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
119,2025/12/17,11:16:36,123,18,2,1.040000E+02,4,531,9.582000E+03,8.447000E+03,1.100000E+01,5.902600E+04,2.377200E+04,3.338800E+04,5.040000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
120,2025/12/17,11:16:37,124,18,3,1.030000E+02,6,975,8.547000E+03,8.146000E+03,1.000000E+01,5.875900E+04,2.133400E+04,3.338800E+04,1.919000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
121,2025/12/17,11:16:37,125,18,4,1.050000E+02,6,987,1.001600E+04,7.879000E+03,1.200000E+01,5.835800E+04,1.846300E+04,3.338800E+04,2.839000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
122,2025/12/17,11:16:37,126,18,5,1.120000E+02,6,993,8.981000E+03,8.614000E+03,1.000000E+01,5.862500E+04,1.492400E+04,3.338800E+04,3.117000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
123,2025/12/17,11:16:38,127,18,6,1.180000E+02,6,998,9.081000E+03,9.148000E+03,1.000000E+01,5.862500E+04,1.158500E+04,3.338800E+04,3.629000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
124,2025/12/17,11:16:38,128,18,7,1.130000E+02,6,993,8.313000E+03,8.447000E+03,1.000000E+01,5.899200E+04,7.712000E+03,3.338800E+04,3.500000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
125,2025/12/17,11:16:39,129,19,1,1.090000E+02,6,950,1.004900E+04,9.014000E+03,1.100000E+01,5.912600E+04,1.135000E+03,3.338800E+04,4.543000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
126,2025/12/17,11:16:39,130,19,2,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.282000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
127,2025/12/17,11:16:39,131,19,3,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.113600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
128,2025/12/17,11:16:40,132,19,4,1.060000E+02,6,828,5.509000E+03,4.974000E+03,1.100000E+01,6.016100E+04,1.812900E+04,3.338800E+04,3.313000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
129,2025/12/17,11:16:40,133,19,5,1.180000E+02,4,644,6.276000E+03,4.307000E+03,1.400000E+01,6.006100E+04,1.509100E+04,3.338800E+04,3.394200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
130,2025/12/17,11:16:40,134,19,6,1.040000E+02,6,972,7.345000E+03,6.610000E+03,1.100000E+01,5.986100E+04,1.135100E+04,3.338800E+04,3.400900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
131,2025/12/17,11:16:41,135,19,7,1.100000E+02,6,927,6.911000E+03,6.510000E+03,1.000000E+01,5.986100E+04,7.746000E+03,3.338800E+04,3.424400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
132,2025/12/17,11:16:41,136,20,1,1.020000E+02,6,934,7.445000E+03,6.710000E+03,1.100000E+01,5.962700E+04,2.203000E+03,3.338800E+04,3.534800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
133,2025/12/17,11:16:41,137,20,2,1.090000E+02,6,973,7.378000E+03,6.577000E+03,1.100000E+01,5.972700E+04,6.430100E+04,3.338800E+04,3.572400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
134,2025/12/17,11:16:42,138,20,3,1.050000E+02,6,944,6.844000E+03,6.410000E+03,1.000000E+01,6.002700E+04,6.079500E+04,3.338800E+04,3.603800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
135,2025/12/17,11:16:42,139,20,4,1.070000E+02,6,935,6.043000E+03,5.041000E+03,1.100000E+01,6.032800E+04,5.718900E+04,3.338800E+04,3.624600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
136,2025/12/17,11:16:42,140,20,5,1.090000E+02,4,784,5.575000E+03,7.211000E+03,1.200000E+01,6.039500E+04,5.425100E+04,3.338800E+04,3.719400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
137,2025/12/17,11:16:43,141,20,6,1.140000E+02,4,539,5.976000E+03,4.807000E+03,1.200000E+01,1.639300E+04,6.463500E+04,3.338800E+04,5.145700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
138,2025/12/17,11:16:43,142,20,7,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.614700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
139,2025/12/17,11:16:44,143,21,1,1.070000E+02,4,357,7.178000E+03,6.544000E+03,1.000000E+01,1.752800E+04,5.144700E+04,3.338800E+04,4.874500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
140,2025/12/17,11:16:44,144,21,2,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.125000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
141,2025/12/17,11:16:44,145,21,3,1.030000E+02,4,444,5.375000E+03,5.575000E+03,1.000000E+01,6.323300E+04,3.038000E+03,3.338800E+04,7.968000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
142,2025/12/17,11:16:45,146,21,4,1.120000E+02,4,743,5.509000E+03,4.774000E+03,1.100000E+01,6.336600E+04,6.480200E+04,3.338800E+04,8.021000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
143,2025/12/17,11:16:45,147,21,5,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.258400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
144,2025/12/17,11:16:45,148,21,6,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.642300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
145,2025/12/17,11:16:45,149,21,7,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.025000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
146,2025/12/17,11:16:46,150,22,1,1.120000E+02,6,927,8.580000E+03,1.004900E+04,1.100000E+01,5.107900E+04,9.048000E+03,3.338800E+04,3.695500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
147,2025/12/17,11:16:46,151,22,2,1.120000E+02,8,1000,1.161900E+04,1.235300E+04,1.000000E+01,5.244800E+04,5.141000E+03,3.338800E+04,3.693700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
148,2025/12/17,11:16:47,152,22,3,1.130000E+02,8,1000,1.442300E+04,1.332100E+04,1.000000E+01,5.251500E+04,2.236000E+03,3.338800E+04,3.786200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
149,2025/12/17,11:16:47,153,22,4,9.400000E+01,8,1000,1.385600E+04,1.155200E+04,1.100000E+01,5.268200E+04,6.396700E+04,3.338800E+04,3.791900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
150,2025/12/17,11:16:47,154,22,5,1.080000E+02,8,999,1.205300E+04,1.211900E+04,1.000000E+01,5.278200E+04,6.076200E+04,3.338800E+04,3.872200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
151,2025/12/17,11:16:48,155,22,6,1.090000E+02,8,1000,1.412300E+04,1.298700E+04,1.000000E+01,5.274900E+04,5.785700E+04,3.338800E+04,3.973000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
152,2025/12/17,11:16:48,156,22,7,1.150000E+02,8,1000,1.252000E+04,1.131800E+04,1.100000E+01,5.281600E+04,5.381700E+04,3.338800E+04,3.951700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
153,2025/12/17,11:16:49,157,23,1,1.010000E+02,8,1000,1.238600E+04,1.215300E+04,1.000000E+01,5.291600E+04,4.857500E+04,3.338800E+04,4.091200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
154,2025/12/17,11:16:49,158,23,2,1.070000E+02,8,995,1.348800E+04,1.148500E+04,1.100000E+01,5.304900E+04,4.486900E+04,3.338800E+04,4.107000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
155,2025/12/17,11:16:49,159,23,3,1.090000E+02,8,844,1.262000E+04,1.045000E+04,1.200000E+01,5.355000E+04,4.109600E+04,3.338800E+04,4.112300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
156,2025/12/17,11:16:50,160,23,4,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.856000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
157,2025/12/17,11:16:50,161,23,5,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.685000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
158,2025/12/17,11:16:50,162,23,6,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.149900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
159,2025/12/17,11:16:51,163,23,7,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.537600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
160,2025/12/17,11:16:51,164,24,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.205900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
161,2025/12/17,11:16:51,165,24,2,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.590000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
162,2025/12/17,11:16:52,166,24,3,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.979900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
163,2025/12/17,11:16:52,167,24,4,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.366300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
164,2025/12/17,11:16:52,168,24,5,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.745600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
165,2025/12/17,11:16:53,169,24,6,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.125800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
166,2025/12/17,11:16:53,170,24,7,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.511400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
167,2025/12/17,11:16:54,171,25,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.176100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
168,2025/12/17,11:16:54,172,25,2,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.553000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
169,2025/12/17,11:16:54,173,25,3,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.936800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
170,2025/12/17,11:16:55,174,25,4,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.316200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
171,2025/12/17,11:16:55,175,25,5,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.417000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
172,2025/12/17,11:16:55,176,25,6,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.197000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
173,2025/12/17,11:16:55,177,25,7,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,8.977000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
174,2025/12/17,11:16:56,178,26,1,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.659800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
175,2025/12/17,11:16:56,179,26,2,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.043800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
176,2025/12/17,11:16:57,180,26,3,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.428600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
177,2025/12/17,11:16:57,181,26,4,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.818900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
178,2025/12/17,11:16:57,182,26,5,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.201400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
179,2025/12/17,11:16:58,183,26,6,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.581800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
180,2025/12/17,11:16:58,184,26,7,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.967500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
181,2025/12/17,11:16:59,185,27,1,1.030000E+02,5,859,7.311000E+03,5.509000E+03,1.300000E+01,6.016100E+04,2.250300E+04,3.338800E+04,3.361000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
182,2025/12/17,11:16:59,186,27,2,1.040000E+02,6,983,7.579000E+03,8.413000E+03,1.100000E+01,6.012800E+04,1.903100E+04,3.338800E+04,3.751000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
183,2025/12/17,11:16:59,187,27,3,1.030000E+02,5,987,9.114000E+03,6.744000E+03,1.300000E+01,6.039500E+04,1.585900E+04,3.338800E+04,4.444000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
184,2025/12/17,11:17:00,188,27,4,1.040000E+02,6,988,9.048000E+03,7.311000E+03,1.200000E+01,6.049500E+04,1.252000E+04,3.338800E+04,4.970000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
185,2025/12/17,11:17:00,189,27,5,1.110000E+02,6,974,7.946000E+03,7.946000E+03,1.000000E+01,6.059500E+04,9.114000E+03,3.338800E+04,5.330000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
186,2025/12/17,11:17:00,190,27,6,1.120000E+02,6,898,8.847000E+03,8.614000E+03,1.000000E+01,6.069500E+04,5.509000E+03,3.338800E+04,5.580000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
187,2025/12/17,11:17:01,191,27,7,1.140000E+02,6,925,7.946000E+03,8.447000E+03,1.000000E+01,6.049500E+04,2.236000E+03,3.338800E+04,6.144000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
188,2025/12/17,11:17:01,192,28,1,1.100000E+02,6,919,7.378000E+03,5.909000E+03,1.200000E+01,6.032800E+04,6.239800E+04,3.338800E+04,7.647000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
189,2025/12/17,11:17:01,193,28,2,1.120000E+02,6,890,8.814000E+03,7.111000E+03,1.200000E+01,6.066200E+04,5.832500E+04,3.338800E+04,7.436000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
190,2025/12/17,11:17:02,194,28,3,1.130000E+02,6,940,9.782000E+03,7.812000E+03,1.200000E+01,6.059500E+04,5.535300E+04,3.338800E+04,8.330000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
191,2025/12/17,11:17:02,195,28,4,1.130000E+02,6,842,7.912000E+03,8.013000E+03,1.000000E+01,6.066200E+04,5.204800E+04,3.338800E+04,8.875000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
192,2025/12/17,11:17:02,196,28,5,1.150000E+02,6,847,7.078000E+03,7.912000E+03,1.100000E+01,6.066200E+04,4.860900E+04,3.338800E+04,9.289000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
193,2025/12/17,11:17:03,197,28,6,1.040000E+02,4,483,7.078000E+03,5.976000E+03,1.100000E+01,6.046200E+04,4.537000E+04,3.338800E+04,9.843000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
194,2025/12/17,11:17:03,198,28,7,1.090000E+02,4,348,9.048000E+03,8.413000E+03,1.000000E+01,6.146300E+04,4.233200E+04,3.338800E+04,1.060800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
195,2025/12/17,11:17:04,199,29,1,9.900000E+01,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.043500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
196,2025/12/17,11:17:04,200,29,2,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.427600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
197,2025/12/17,11:17:04,201,29,3,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.809200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
198,2025/12/17,11:17:05,202,29,4,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.191900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
199,2025/12/17,11:17:05,203,29,5,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.572500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
200,2025/12/17,11:17:05,204,29,6,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.956400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
201,2025/12/17,11:17:05,205,29,7,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.341600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
202,2025/12/17,11:17:06,206,29,8,9.900000E+01,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.745000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
203,2025/12/17,11:17:06,207,30,1,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.585000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
204,2025/12/17,11:17:06,208,30,2,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,9.436000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
205,2025/12/17,11:17:07,209,30,3,1.150000E+02,5,923,1.158500E+04,8.246000E+03,1.400000E+01,6.166300E+04,2.433900E+04,3.338800E+04,3.758000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
