"検出 右"
"DATA No","DATE","TIME","検出情報 右 撮像回数","検出情報 右 株番号","検出情報 右 撮像数","検出情報 右 処理時間[s]","検出情報 右 判定値","検出情報 右 スコア","検出情報 右 サイズＸ[mm]","検出情報 右 サイズＹ[mm]","検出情報 右 縦横比","検出情報 右 中心Ｘ[mm]","検出情報 右 中心Ｙ[mm]","検出情報 右 分解能","検出情報 右 積算位置[mm]","検出情報 右 車体昇降[mm]","検出情報 右 外葉押え[mm]","検出情報 右 スコア閾値","検出情報 右 サイズ閾値(小)[mm]","検出情報 右 サイズ閾値(大)[mm]","検出情報 右 縦横比閾値"
102,2025/12/17,11:32:32,640,16,1,1.040000E+02,1,989,1.051700E+04,1.131800E+04,1.000000E+01,2.670000E+02,1.542500E+04,3.338800E+04,5.982300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
103,2025/12/17,11:32:34,641,17,1,1.370000E+02,1,1000,1.232000E+04,1.262000E+04,1.000000E+01,1.201000E+03,5.461900E+04,3.338800E+04,6.163000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
104,2025/12/17,11:32:37,642,18,1,1.380000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.673600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
105,2025/12/17,11:32:37,643,18,2,1.270000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.097400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
106,2025/12/17,11:32:37,644,18,3,1.220000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.523200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
107,2025/12/17,11:32:38,645,18,4,1.210000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.937100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
108,2025/12/17,11:32:38,646,18,5,1.240000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.342900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
109,2025/12/17,11:32:38,647,18,6,1.310000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.725400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
110,2025/12/17,11:32:39,648,18,7,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.109600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
111,2025/12/17,11:32:39,649,19,1,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.275000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
112,2025/12/17,11:32:40,650,19,2,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.117000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
113,2025/12/17,11:32:40,651,19,3,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.104200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
114,2025/12/17,11:32:40,652,19,4,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.486600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
115,2025/12/17,11:32:41,653,19,5,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.866200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
116,2025/12/17,11:32:41,654,19,6,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.252400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
117,2025/12/17,11:32:41,655,19,7,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.638700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
118,2025/12/17,11:32:42,656,20,1,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.325000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
119,2025/12/17,11:32:42,657,20,2,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.708000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
120,2025/12/17,11:32:42,658,20,3,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.094400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
121,2025/12/17,11:32:43,659,20,4,1.130000E+02,4,704,5.876000E+03,5.442000E+03,1.000000E+01,6.169700E+04,1.542500E+04,3.338800E+04,6.024400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
122,2025/12/17,11:32:43,660,20,5,9.800000E+01,4,674,5.041000E+03,4.674000E+03,1.000000E+01,6.189700E+04,1.175200E+04,3.338800E+04,6.045000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
123,2025/12/17,11:32:43,661,20,6,1.080000E+02,4,702,6.978000E+03,5.408000E+03,1.200000E+01,6.276500E+04,8.513000E+03,3.338800E+04,6.102500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
124,2025/12/17,11:32:44,662,20,7,1.140000E+02,5,801,5.809000E+03,4.240000E+03,1.300000E+01,6.173000E+04,5.675000E+03,3.338800E+04,6.204000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
125,2025/12/17,11:32:44,663,21,1,1.020000E+02,6,983,8.847000E+03,1.031600E+04,1.100000E+01,6.273200E+04,1.936000E+03,3.338800E+04,6.498400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
126,2025/12/17,11:32:45,664,21,2,1.100000E+02,6,984,7.879000E+03,9.949000E+03,1.200000E+01,6.223100E+04,6.366700E+04,3.338800E+04,6.500900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
127,2025/12/17,11:32:45,665,21,3,1.160000E+02,6,903,9.515000E+03,1.088400E+04,1.100000E+01,6.309900E+04,6.022800E+04,3.338800E+04,6.539600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
128,2025/12/17,11:32:45,666,21,4,1.030000E+02,6,824,9.882000E+03,9.048000E+03,1.000000E+01,6.283200E+04,5.668900E+04,3.338800E+04,1.620000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
129,2025/12/17,11:32:45,667,21,5,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.283700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
130,2025/12/17,11:32:46,668,21,6,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.670100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
131,2025/12/17,11:32:46,669,21,7,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.056400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
132,2025/12/17,11:32:47,670,22,1,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.735600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
133,2025/12/17,11:32:47,671,22,2,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.121000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
134,2025/12/17,11:32:47,672,22,3,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.505900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
135,2025/12/17,11:32:48,673,22,4,1.080000E+02,4,419,6.577000E+03,5.208000E+03,1.200000E+01,5.882600E+04,1.585900E+04,3.338800E+04,5.480700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
136,2025/12/17,11:32:48,674,22,5,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.277500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
137,2025/12/17,11:32:48,675,22,6,1.140000E+02,6,893,8.714000E+03,9.916000E+03,1.100000E+01,5.986100E+04,1.028300E+04,3.338800E+04,5.692200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
138,2025/12/17,11:32:49,676,22,7,1.150000E+02,4,472,8.313000E+03,8.547000E+03,1.000000E+01,5.859200E+04,7.645000E+03,3.338800E+04,5.816200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
139,2025/12/17,11:32:49,677,23,1,1.170000E+02,1,973,1.285400E+04,1.298700E+04,1.000000E+01,6.082900E+04,2.170000E+03,3.338800E+04,5.934700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
140,2025/12/17,11:32:52,678,24,1,1.290000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.985100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
141,2025/12/17,11:32:52,679,24,2,1.200000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.418300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
142,2025/12/17,11:32:52,680,24,3,1.290000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.838500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
143,2025/12/17,11:32:53,681,24,4,1.210000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.264500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
144,2025/12/17,11:32:53,682,24,5,1.300000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.654400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
145,2025/12/17,11:32:53,683,24,6,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.036200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
146,2025/12/17,11:32:54,684,24,7,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.423700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
147,2025/12/17,11:32:54,685,24,8,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.812300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
148,2025/12/17,11:32:54,686,25,1,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.202600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
149,2025/12/17,11:32:55,687,25,2,1.150000E+02,5,898,1.135100E+04,8.547000E+03,1.300000E+01,6.319900E+04,1.829600E+04,3.338800E+04,8.660000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
150,2025/12/17,11:32:55,688,25,3,1.070000E+02,6,948,7.912000E+03,9.081000E+03,1.100000E+01,6.316600E+04,1.515800E+04,3.338800E+04,9.398000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
151,2025/12/17,11:32:55,689,25,4,1.090000E+02,6,944,8.547000E+03,9.515000E+03,1.100000E+01,6.343300E+04,1.258700E+04,3.338800E+04,1.068100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
152,2025/12/17,11:32:56,690,25,5,1.100000E+02,6,877,8.614000E+03,7.946000E+03,1.000000E+01,6.350000E+04,9.415000E+03,3.338800E+04,1.134600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
153,2025/12/17,11:32:56,691,25,6,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.833000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
154,2025/12/17,11:32:56,692,25,7,1.140000E+02,4,398,8.180000E+03,4.507000E+03,1.800000E+01,6.446800E+04,6.009000E+03,3.338800E+04,1.575300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
155,2025/12/17,11:32:57,693,26,1,1.030000E+02,6,998,8.714000E+03,9.649000E+03,1.100000E+01,6.540300E+04,6.516900E+04,3.338800E+04,1.595400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
156,2025/12/17,11:32:57,694,26,2,1.090000E+02,6,996,8.046000E+03,9.515000E+03,1.100000E+01,6.547000E+04,6.092900E+04,3.338800E+04,1.556300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
157,2025/12/17,11:32:57,695,26,3,1.120000E+02,6,996,8.380000E+03,9.515000E+03,1.100000E+01,6.543600E+04,5.779000E+04,3.338800E+04,1.630400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
158,2025/12/17,11:32:58,696,26,4,1.200000E+02,6,995,8.079000E+03,9.081000E+03,1.100000E+01,6.540300E+04,5.355000E+04,3.338800E+04,1.592500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
159,2025/12/17,11:32:58,697,26,5,1.050000E+02,6,988,8.714000E+03,1.035000E+04,1.100000E+01,6.526900E+04,4.981100E+04,3.338800E+04,1.602600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
160,2025/12/17,11:32:58,698,26,6,1.060000E+02,1,833,1.131800E+04,9.983000E+03,1.100000E+01,6.012800E+04,1.592600E+04,3.338800E+04,5.149600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
161,2025/12/17,11:32:59,699,27,1,1.140000E+02,1,956,1.091700E+04,1.158500E+04,1.000000E+01,5.909300E+04,5.575000E+03,3.338800E+04,4.989000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
162,2025/12/17,11:33:02,700,28,1,1.240000E+02,4,530,6.777000E+03,5.776000E+03,1.100000E+01,6.473500E+04,1.175200E+04,3.338800E+04,2.117900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
163,2025/12/17,11:33:02,701,28,2,1.200000E+02,4,397,5.342000E+03,6.310000E+03,1.100000E+01,6.480200E+04,9.215000E+03,3.338800E+04,2.285500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
164,2025/12/17,11:33:02,702,28,3,1.180000E+02,6,992,6.544000E+03,7.612000E+03,1.100000E+01,6.373400E+04,6.243000E+03,3.338800E+04,2.398700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
165,2025/12/17,11:33:03,703,28,4,1.330000E+02,6,997,7.111000E+03,7.979000E+03,1.100000E+01,6.373400E+04,2.103000E+03,3.338800E+04,2.413000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
166,2025/12/17,11:33:03,704,28,5,1.320000E+02,6,996,6.276000E+03,7.378000E+03,1.100000E+01,6.380000E+04,6.430100E+04,3.338800E+04,2.494600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
167,2025/12/17,11:33:03,705,28,6,1.150000E+02,6,995,7.979000E+03,8.513000E+03,1.000000E+01,6.373400E+04,6.032800E+04,3.338800E+04,2.486000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
168,2025/12/17,11:33:04,706,28,7,1.100000E+02,6,996,6.944000E+03,7.579000E+03,1.000000E+01,6.380000E+04,5.695600E+04,3.338800E+04,2.531600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
169,2025/12/17,11:33:04,707,29,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.059300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
170,2025/12/17,11:33:05,708,29,2,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.445700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
171,2025/12/17,11:33:05,709,29,3,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.829800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
172,2025/12/17,11:33:05,710,29,4,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.216000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
173,2025/12/17,11:33:05,711,29,5,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.597800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
174,2025/12/17,11:33:06,712,29,6,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.979000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
175,2025/12/17,11:33:06,713,29,7,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.357200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
176,2025/12/17,11:33:07,714,30,1,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.680000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
177,2025/12/17,11:33:07,715,30,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,9.557000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
178,2025/12/17,11:33:07,716,30,3,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.342100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
179,2025/12/17,11:33:08,717,30,4,9.600000E+01,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.724700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
180,2025/12/17,11:33:08,718,30,5,1.080000E+02,4,609,6.176000E+03,7.879000E+03,1.200000E+01,6.319900E+04,2.103400E+04,3.338800E+04,4.101900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
181,2025/12/17,11:33:08,719,30,6,1.150000E+02,4,585,6.577000E+03,9.014000E+03,1.300000E+01,6.336600E+04,1.759500E+04,3.338800E+04,4.135900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
182,2025/12/17,11:33:09,720,30,7,1.050000E+02,4,680,6.911000E+03,8.180000E+03,1.100000E+01,6.366700E+04,1.452300E+04,3.338800E+04,4.210400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
183,2025/12/17,11:33:09,721,30,8,1.050000E+02,4,749,5.943000E+03,7.612000E+03,1.200000E+01,6.370000E+04,1.175200E+04,3.338800E+04,4.313600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
184,2025/12/17,11:33:09,722,31,1,1.070000E+02,6,917,7.746000E+03,8.513000E+03,1.000000E+01,6.463500E+04,8.881000E+03,3.338800E+04,4.414000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
185,2025/12/17,11:33:10,723,31,2,1.100000E+02,6,930,7.044000E+03,8.079000E+03,1.100000E+01,6.436800E+04,5.575000E+03,3.338800E+04,4.467500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
186,2025/12/17,11:33:10,724,31,3,1.030000E+02,6,846,9.649000E+03,1.058300E+04,1.000000E+01,6.456800E+04,2.637000E+03,3.338800E+04,4.556500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
187,2025/12/17,11:33:10,725,31,4,1.030000E+02,6,977,7.579000E+03,9.248000E+03,1.200000E+01,6.450100E+04,6.460200E+04,3.338800E+04,4.579900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
188,2025/12/17,11:33:10,726,31,5,1.070000E+02,6,977,7.712000E+03,8.747000E+03,1.100000E+01,6.456800E+04,6.109600E+04,3.338800E+04,4.613200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
189,2025/12/17,11:33:11,727,31,6,1.180000E+02,6,907,9.515000E+03,1.045000E+04,1.000000E+01,6.466800E+04,5.835800E+04,3.338800E+04,4.721000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
190,2025/12/17,11:33:11,728,31,7,1.050000E+02,6,883,7.512000E+03,9.382000E+03,1.200000E+01,6.456800E+04,5.438500E+04,3.338800E+04,4.710200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
191,2025/12/17,11:33:12,729,32,1,1.040000E+02,4,658,8.580000E+03,8.614000E+03,1.000000E+01,6.346600E+04,4.757400E+04,3.338800E+04,4.699700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
192,2025/12/17,11:33:12,730,32,2,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.252000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
193,2025/12/17,11:33:12,731,32,3,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.055000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
194,2025/12/17,11:33:13,732,32,4,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.088500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
195,2025/12/17,11:33:13,733,32,5,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.472300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
196,2025/12/17,11:33:13,734,32,6,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.861300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
197,2025/12/17,11:33:14,735,32,7,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.241600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
198,2025/12/17,11:33:14,736,33,1,1.020000E+02,4,688,9.849000E+03,9.415000E+03,1.000000E+01,5.442000E+03,2.340400E+04,3.338800E+04,5.347700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
199,2025/12/17,11:33:15,737,33,2,1.050000E+02,4,699,9.248000E+03,1.125100E+04,1.200000E+01,5.275000E+03,2.056700E+04,3.338800E+04,5.444300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
200,2025/12/17,11:33:15,738,33,3,1.020000E+02,9,874,1.068400E+04,1.128500E+04,1.000000E+01,4.908000E+03,1.856300E+04,3.338800E+04,5.644600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
201,2025/12/17,11:33:15,739,33,4,1.080000E+02,6,807,7.645000E+03,8.881000E+03,1.100000E+01,4.874000E+03,1.485700E+04,3.338800E+04,5.660600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
202,2025/12/17,11:33:16,740,33,5,1.110000E+02,5,986,9.081000E+03,1.288700E+04,1.400000E+01,5.208000E+03,1.158500E+04,3.338800E+04,5.717200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
203,2025/12/17,11:33:16,741,33,6,1.120000E+02,1,996,1.025000E+04,1.165200E+04,1.100000E+01,4.473000E+03,8.380000E+03,3.338800E+04,5.781900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
204,2025/12/17,11:33:17,742,34,1,1.090000E+02,3,816,9.014000E+03,1.278700E+04,1.400000E+01,4.307000E+03,6.340000E+02,3.338800E+04,5.870300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
205,2025/12/17,11:33:17,743,34,2,1.170000E+02,1,915,1.001600E+04,1.201900E+04,1.100000E+01,3.939000E+03,6.403400E+04,3.338800E+04,6.041800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
