"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
102,2025/12/17,11:16:32,133,16,3,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.159600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
103,2025/12/17,11:16:32,134,16,4,1.110000E+02,4,530,5.675000E+03,3.906000E+03,1.400000E+01,6.744000E+03,1.385600E+04,3.338800E+04,3.771000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
104,2025/12/17,11:16:32,135,16,5,1.130000E+02,4,664,5.475000E+03,5.041000E+03,1.000000E+01,6.844000E+03,1.065000E+04,3.338800E+04,4.402000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
105,2025/12/17,11:16:33,136,16,6,1.150000E+02,4,333,5.375000E+03,3.806000E+03,1.400000E+01,6.544000E+03,6.911000E+03,3.338800E+04,4.502000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
106,2025/12/17,11:16:33,137,16,7,1.030000E+02,4,661,5.375000E+03,4.006000E+03,1.300000E+01,6.610000E+03,4.039000E+03,3.338800E+04,5.472000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
107,2025/12/17,11:16:34,138,17,1,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,8.166000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
108,2025/12/17,11:16:34,139,17,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.199000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
109,2025/12/17,11:16:34,140,17,3,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.588000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
110,2025/12/17,11:16:35,141,17,4,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.976900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
111,2025/12/17,11:16:35,142,17,5,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.359500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
112,2025/12/17,11:16:35,143,17,6,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.746200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
113,2025/12/17,11:16:35,144,17,7,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.132600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
114,2025/12/17,11:16:36,145,18,1,1.020000E+02,4,752,1.131800E+04,9.348000E+03,1.200000E+01,5.509000E+03,1.101000E+03,3.338800E+04,3.918100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
115,2025/12/17,11:16:36,146,18,2,1.070000E+02,6,907,8.814000E+03,9.749000E+03,1.100000E+01,5.008000E+03,6.356700E+04,3.338800E+04,3.996200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
116,2025/12/17,11:16:37,147,18,3,1.100000E+02,6,952,8.313000E+03,9.014000E+03,1.000000E+01,4.307000E+03,6.099600E+04,3.338800E+04,4.123400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
117,2025/12/17,11:16:37,148,18,4,1.130000E+02,6,989,8.079000E+03,9.315000E+03,1.100000E+01,4.273000E+03,5.765700E+04,3.338800E+04,4.173300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
118,2025/12/17,11:16:37,149,18,5,1.150000E+02,4,417,8.380000E+03,9.148000E+03,1.000000E+01,4.941000E+03,5.375100E+04,3.338800E+04,4.166900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
119,2025/12/17,11:16:38,150,18,6,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.729300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
120,2025/12/17,11:16:38,151,18,7,1.110000E+02,4,726,6.076000E+03,6.510000E+03,1.000000E+01,9.010000E+02,1.201900E+04,3.338800E+04,7.615000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
121,2025/12/17,11:16:39,152,19,1,1.050000E+02,6,987,7.011000E+03,5.542000E+03,1.200000E+01,8.340000E+02,5.575000E+03,3.338800E+04,8.864000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
122,2025/12/17,11:16:39,153,19,2,1.070000E+02,6,929,6.577000E+03,6.544000E+03,1.000000E+01,6.000000E+02,2.270000E+03,3.338800E+04,9.396000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
123,2025/12/17,11:16:39,154,19,3,1.110000E+02,6,993,7.912000E+03,6.544000E+03,1.200000E+01,8.680000E+02,6.493600E+04,3.338800E+04,1.039200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
124,2025/12/17,11:16:40,155,19,4,1.130000E+02,5,993,7.746000E+03,5.709000E+03,1.300000E+01,9.340000E+02,6.143000E+04,3.338800E+04,1.070300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
125,2025/12/17,11:16:40,156,19,5,1.010000E+02,6,930,6.610000E+03,6.677000E+03,1.000000E+01,9.010000E+02,5.799100E+04,3.338800E+04,1.115000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
126,2025/12/17,11:16:40,157,19,6,1.050000E+02,6,935,5.776000E+03,5.008000E+03,1.100000E+01,9.680000E+02,5.438500E+04,3.338800E+04,1.138700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
127,2025/12/17,11:16:41,158,19,7,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.637800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
128,2025/12/17,11:16:41,159,20,1,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.318100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
129,2025/12/17,11:16:41,160,20,2,1.130000E+02,1,998,1.068400E+04,1.188600E+04,1.100000E+01,2.704000E+03,1.128500E+04,3.338800E+04,4.831600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
130,2025/12/17,11:16:43,161,21,1,1.230000E+02,3,999,1.081700E+04,1.148500E+04,1.000000E+01,2.270000E+03,5.365000E+04,3.338800E+04,4.962500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
131,2025/12/17,11:16:44,162,21,2,1.300000E+02,3,1000,1.008300E+04,1.208600E+04,1.100000E+01,2.403000E+03,5.148000E+04,3.338800E+04,5.174200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
132,2025/12/17,11:16:44,163,21,3,1.220000E+02,3,974,1.041700E+04,1.185200E+04,1.100000E+01,2.570000E+03,4.850900E+04,3.338800E+04,5.297000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
133,2025/12/17,11:16:45,164,21,4,1.110000E+02,3,993,1.035000E+04,1.098400E+04,1.000000E+01,2.771000E+03,4.483600E+04,3.338800E+04,5.349400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
134,2025/12/17,11:16:45,165,21,5,1.320000E+02,3,894,1.175200E+04,1.191900E+04,1.000000E+01,2.604000E+03,4.109600E+04,3.338800E+04,5.378800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
135,2025/12/17,11:16:45,166,21,6,1.210000E+02,4,653,5.809000E+03,4.707000E+03,1.200000E+01,6.319900E+04,1.662700E+04,3.338800E+04,3.314600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
136,2025/12/17,11:16:45,167,21,7,1.050000E+02,6,901,5.342000E+03,5.609000E+03,1.000000E+01,6.293200E+04,1.372200E+04,3.338800E+04,3.414000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
137,2025/12/17,11:16:46,168,22,1,1.070000E+02,6,927,5.876000E+03,4.841000E+03,1.200000E+01,6.299900E+04,8.847000E+03,3.338800E+04,3.607000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
138,2025/12/17,11:16:46,169,22,2,1.110000E+02,6,868,5.842000E+03,5.475000E+03,1.000000E+01,6.286500E+04,4.640000E+03,3.338800E+04,3.571500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
139,2025/12/17,11:16:47,170,22,3,1.090000E+02,6,971,5.909000E+03,4.774000E+03,1.200000E+01,6.319900E+04,1.402000E+03,3.338800E+04,3.634100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
140,2025/12/17,11:16:47,171,22,4,1.160000E+02,6,900,4.941000E+03,5.342000E+03,1.000000E+01,6.319900E+04,6.356700E+04,3.338800E+04,3.683500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
141,2025/12/17,11:16:47,172,22,5,1.030000E+02,4,662,5.208000E+03,5.742000E+03,1.100000E+01,6.293200E+04,6.046200E+04,3.338800E+04,3.755700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
142,2025/12/17,11:16:48,173,22,6,1.050000E+02,6,898,5.041000E+03,5.141000E+03,1.000000E+01,6.326600E+04,5.729000E+04,3.338800E+04,3.825100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
143,2025/12/17,11:16:48,174,22,7,1.110000E+02,4,794,5.175000E+03,6.276000E+03,1.200000E+01,6.316600E+04,5.415100E+04,3.338800E+04,3.895100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
144,2025/12/17,11:16:49,175,23,1,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.715200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
145,2025/12/17,11:16:49,176,23,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.098200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
146,2025/12/17,11:16:49,177,23,3,1.100000E+02,6,988,9.816000E+03,1.055000E+04,1.000000E+01,6.340000E+04,4.707000E+03,3.338800E+04,4.016000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
147,2025/12/17,11:16:50,178,23,4,1.140000E+02,1,998,9.749000E+03,1.208600E+04,1.200000E+01,6.373400E+04,1.736000E+03,3.338800E+04,4.873000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
148,2025/12/17,11:16:51,179,24,1,1.270000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.038200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
149,2025/12/17,11:16:51,180,24,2,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.461700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
150,2025/12/17,11:16:52,181,24,3,1.250000E+02,4,611,9.014000E+03,9.582000E+03,1.000000E+01,2.270000E+03,1.088400E+04,3.338800E+04,3.980600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
151,2025/12/17,11:16:52,182,24,4,1.200000E+02,4,796,9.114000E+03,1.035000E+04,1.100000E+01,2.303000E+03,5.742000E+03,3.338800E+04,3.878200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
152,2025/12/17,11:16:52,183,24,5,1.140000E+02,4,700,7.044000E+03,8.881000E+03,1.200000E+01,3.539000E+03,2.003000E+03,3.338800E+04,3.885900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
153,2025/12/17,11:16:53,184,24,6,1.030000E+02,6,838,7.912000E+03,9.582000E+03,1.200000E+01,2.671000E+03,6.456800E+04,3.338800E+04,3.972500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
154,2025/12/17,11:16:53,185,24,7,9.800000E+01,6,844,8.647000E+03,8.413000E+03,1.000000E+01,2.637000E+03,6.119600E+04,3.338800E+04,4.022200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
155,2025/12/17,11:16:54,186,25,1,1.110000E+02,4,535,6.443000E+03,6.143000E+03,1.000000E+01,3.706000E+03,5.284900E+04,3.338800E+04,3.958900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
156,2025/12/17,11:16:54,187,25,2,1.020000E+02,4,359,6.176000E+03,5.709000E+03,1.000000E+01,3.739000E+03,4.954400E+04,3.338800E+04,4.013900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
157,2025/12/17,11:16:54,188,25,3,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.995600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
158,2025/12/17,11:16:55,189,25,4,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.380800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
159,2025/12/17,11:16:55,190,25,5,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.113000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
160,2025/12/17,11:16:55,191,25,6,1.170000E+02,5,801,6.777000E+03,4.540000E+03,1.400000E+01,2.637000E+03,6.210000E+03,3.338800E+04,1.220800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
161,2025/12/17,11:16:56,192,25,7,1.040000E+02,4,736,5.709000E+03,4.373000E+03,1.300000E+01,2.570000E+03,2.036000E+03,3.338800E+04,1.191300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
162,2025/12/17,11:16:56,193,26,1,1.050000E+02,6,922,5.876000E+03,4.607000E+03,1.200000E+01,2.771000E+03,6.226400E+04,3.338800E+04,1.331400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
163,2025/12/17,11:16:56,194,26,2,1.100000E+02,4,498,6.076000E+03,5.675000E+03,1.000000E+01,2.737000E+03,5.839100E+04,3.338800E+04,1.329300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
164,2025/12/17,11:16:57,195,26,3,1.130000E+02,4,671,5.976000E+03,4.974000E+03,1.200000E+01,2.570000E+03,5.528600E+04,3.338800E+04,1.403600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
165,2025/12/17,11:16:57,196,26,4,1.030000E+02,6,872,6.076000E+03,5.175000E+03,1.100000E+01,2.604000E+03,5.198100E+04,3.338800E+04,1.461000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
166,2025/12/17,11:16:57,197,26,5,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.203900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
167,2025/12/17,11:16:58,198,26,6,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.591400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
168,2025/12/17,11:16:58,199,26,7,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.975900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
169,2025/12/17,11:16:59,200,27,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.662200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
170,2025/12/17,11:16:59,201,27,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.044900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
171,2025/12/17,11:16:59,202,27,3,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.430100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
172,2025/12/17,11:17:00,203,27,4,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.815400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
173,2025/12/17,11:17:00,204,27,5,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.204000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
174,2025/12/17,11:17:00,205,27,6,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.590000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
175,2025/12/17,11:17:01,206,27,7,1.040000E+02,4,725,8.513000E+03,1.101800E+04,1.200000E+01,6.777000E+03,2.053300E+04,3.338800E+04,2.472900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
176,2025/12/17,11:17:01,207,28,1,1.040000E+02,5,989,1.171900E+04,1.539100E+04,1.300000E+01,5.642000E+03,1.522400E+04,3.338800E+04,2.625000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
177,2025/12/17,11:17:01,208,28,2,1.120000E+02,1,986,1.425600E+04,1.275400E+04,1.100000E+01,5.275000E+03,1.108400E+04,3.338800E+04,2.593400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
178,2025/12/17,11:17:03,209,29,1,1.250000E+02,9,812,1.205300E+04,1.445700E+04,1.100000E+01,5.609000E+03,1.916400E+04,3.338800E+04,5.853200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
179,2025/12/17,11:17:04,210,29,2,1.190000E+02,4,737,1.178500E+04,1.435600E+04,1.200000E+01,5.709000E+03,1.669400E+04,3.338800E+04,6.027500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
180,2025/12/17,11:17:04,211,29,3,1.170000E+02,1,874,1.085100E+04,1.308800E+04,1.200000E+01,6.610000E+03,1.362200E+04,3.338800E+04,6.141400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
181,2025/12/17,11:17:06,212,30,1,1.250000E+02,3,890,9.215000E+03,1.375500E+04,1.400000E+01,5.909000E+03,5.849200E+04,3.338800E+04,6.201200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
182,2025/12/17,11:17:06,213,30,2,1.230000E+02,3,952,1.061700E+04,1.562500E+04,1.400000E+01,6.377000E+03,5.655500E+04,3.338800E+04,6.434700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
183,2025/12/17,11:17:07,214,30,3,1.190000E+02,3,976,1.215300E+04,1.592600E+04,1.300000E+01,5.709000E+03,5.238200E+04,3.338800E+04,6.435100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
184,2025/12/17,11:17:07,215,30,4,1.140000E+02,3,889,1.065000E+04,1.322100E+04,1.200000E+01,6.343000E+03,4.870900E+04,3.338800E+04,6.489100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
185,2025/12/17,11:17:07,216,30,5,1.290000E+02,3,897,9.548000E+03,1.549200E+04,1.600000E+01,6.644000E+03,4.420200E+04,3.338800E+04,6.433100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
186,2025/12/17,11:17:08,217,30,6,1.190000E+02,3,646,1.232000E+04,1.375500E+04,1.100000E+01,5.742000E+03,4.143000E+04,3.338800E+04,6.542300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
187,2025/12/17,11:17:08,218,30,7,9.600000E+01,3,307,1.058300E+04,1.041700E+04,1.000000E+01,6.777000E+03,3.906000E+04,3.338800E+04,1.272000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
188,2025/12/17,11:17:08,219,30,8,1.020000E+02,6,946,6.510000E+03,7.579000E+03,1.100000E+01,4.206000E+03,6.393400E+04,3.338800E+04,3.001100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
189,2025/12/17,11:17:09,220,31,1,1.050000E+02,6,913,6.510000E+03,7.545000E+03,1.100000E+01,4.173000E+03,6.029500E+04,3.338800E+04,3.026000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
190,2025/12/17,11:17:09,221,31,2,1.110000E+02,6,937,8.881000E+03,7.579000E+03,1.100000E+01,4.307000E+03,5.592100E+04,3.338800E+04,2.976000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
